__label__0	我要 做 产品 上架 蜜芽 怎么 做   我要 做 产品 上架 蜜芽 怎么 做   就是 像 把 我 的 产品 放在 里面 分享 给 更 多 的 人   不是 的 我 有 自己 的 产品   我 是 做 微商 的   QQ 邮箱 吗  
__label__9	NB 是 啥意思 啊   秒杀 是 什么 意思   NB 是 啥意思 啊   不 知道 是 啥 号   好 的 知道 了 ， 谢谢  
__label__9	你好 ， 拼团 每天 签到 领 的 红包 怎么 提现   拼团 每天 签到 领 的 红包 怎么 提现   点 提现 到 微信 出现 二维码 叫 关注 ， 我 已经 关注 了 呀   对 呀 ， 怎么 提   就是 在 这里 输 提现 吗   这 不 就是 拼团 公众 号 吗   我 识别 二维码 就 来到 这里 了 呀   这个 二维码  
__label__9	我 是不是 可以 找个 差价 ？   现在 买 128   我 买 时 一百五十 多   1905231955623943  
__label__4	你好 ， 我 想 咨询 一下 ， 快递 拒收 把 货 收走 我 后面 有 怎么 做   这是 前两天 的 截图   快递 没有 反馈 给 我   3834519076388   这是 收货 的 单号   哦 ， 已经 有 两三天 了 。 我 看 系统 退货 没有 反馈 所以 来 咨询 一下  
__label__4	1904291921172241   这个 订单 ， 我 已经 退货 了   也 填 了 物流 单 号   然后 给 我 取消 了   无 理由 退货  
__label__9	你好 ， 握 不 注意 点 收货 了 ， 今天 刚定 的 单  
__label__1	退款 金额 什么 时候 会到 账 ？   那能 查查   是否 已经 在 退款 了   因为 刚才 有 人工 电话 联系 了 我   等 商品 退回去 了 钱 才能 退回来 ？ ？   现在 可以 截止 它别 送 了 嘛   刚刚 发货   那 怎么 拒签   我 倒 是 想 直接 在 手机 上 点击 了   那 我 现在 就 去 说  
__label__12	请问 这个 批次 的 洗衣 液 什么 时候 能 发出  
__label__12	我 的 地址 错 了   我 的 地址 是 新疆 乌鲁木齐市 沙依 巴克 区 红庙子 街 天海 小区   刚多 了 几个 字  
__label__9	亲 这 外套 不带 吗   哦 哦 还 以为 带上 了  
__label__5	1905231954950700   我 一个 客户 反应 退货 了 怎么 还 没有 退款   帮 我查 一下 ， 看能 不能 快点 退款   取消 订单   他 急 ， 以往 都 是 几分钟 就 退 了   今天 怎么 这么久   能 不能 申请 快 一点   帮忙 催 一下 ， 谢谢 ！   他 等 着 款 重新 下单 ， 所以 急   帮忙 催 一下 哈 ， 客户 问 我 几次 了 [ jy ]  
__label__12	1905221953968783 什么 时候 发货 ？   1905221953968783 什么 时候 发货 ？  
__label__9	麻烦 问 一下 ， 用蜜芽 手机号 充值 ， 油卡 充值 ， 算 业绩 么   不算 升级 培训师 6 万 的 业绩 ？   不算 升级 培训师 6 万 的 业绩 ？   不算 升级 培训师 6 万 的 业绩 ？  
__label__12	快递 ： 韵达 快递 　 3943370600184   麻烦 尽快 帮 我 看看 有 三个 没收 到 的 单是 怎么回事   实在 不行 我 就 投诉 了  
__label__9	不是 第二件 9.9 吗   我 买 了 两件   不是 第二件 9.9 吗   我 刚下 完单 ， 这个 就 变成 49 了   结算 的 时候   是 按 59 - 20 算 的   我 已经 买 了   我 的 意思 是 我 都 买 了 ， 为什么 不是 第二件 9.9   我 实在 秒杀 结束 前下 的 单  
__label__12	我要 退订 怎么弄   我要 退货 怎么弄   无法 自助 退货 怎么办   退换货 注意事项   我 刚刚 买 的 东西 ， 我 不想 买 了 ， 我 想 买 另 一个 ， 还 没有 发货 ， 为什么 不能 退货   嗯 ， 是 的   申请 取消 大概 好久 能 取消 到 呢 ？   哦 哦 ， 好 的 ？ ， 谢谢 啦  
__label__12	请问 我 的 订单 什么 时候 配送   1905131938480971 订单号   怎么 一直 不 配送 啊 ？   什么 时候 能 给 我 回复 ？  
__label__12	订单号 ： 1902281826929638   都 快 三个 月 了   当初 千辛万苦 抢来 的 。 失望 。   那 我 下单 了 7 件 ， 代金券 70 元 ？   不能 一次性 用 吗   50 元 与 20 元 ， 怎么 用 ？   是 无 门槛 优惠券 ？   哦 。 是 无 门槛 的 吗 ？ 如果 是 什么 满 300 减 50 ， 那 不如 不要 。   拼团 的 呢 ？   巴拉巴 拉 三件 三折 ， 这样 的 呢   那 用来 买 什么 ？   既然 是 补偿 ， 为什么 不 一次性 到 账 ？   设置 这么 多 门槛 ， 有 诚意 吗   白等 了 三个 月 。   70 元 代金券 怎么 换 ？   好 吧 ， 希望 不要 再 找 客服 。  
__label__4	你好 ！ 我 想 问 一下 我 买 的 两双 鞋子 怎么 只 收到 一双 呢   71310573180140  
__label__9	发 邮政 吗   发 邮政 不   我 这边 只 收到 邮政  
__label__12	你好 ， 我 想 请问 下 我 买 的 东西 寄 到 哪里 去 了 呢 ？ 都 十多天 了   你好 ， 我 想 请问 下 我 买 的 东西 寄 到 哪里 去 了 呢 ？ 都 十多天 了   拼团 的 ， 小白鞋 神器   好 的 ， 辛苦 你 了  
__label__4	我 寄 出来 几天 了 ， 找 不到 这个 快递 公司   就是 安全 绳 那个   只 申请 了 这个 退货  
__label__4	退回 的 奶粉 已经 签收 了   什么 时候 退款   爱 他 美 奶粉 订单  
__label__4	买 的 衣服 有 质量 问题 是 商家 承担 换 货运费 吗 ？   商品 遇到 质量 问题 怎么办   非 以上 问题   买 的 衣服 有 质量 问题 是 商家 承担 换 货运费 吗 ？   [ dk ]   这是 质量 问题 吧   [ sh ]   1905191949516154   订单号 是 吗 ？   好 的 ， 谢谢   货品 问题 是 商家 承担 运费 吧 ？   没有 其它 问题 了   [ xh ]  
__label__9	这个 东西 是 法国 版 还是 港版 ， 还是 日本 版   那 刚才 怎么 客服 和 你 说 的 不 一样 呢   说 不 指定 版本 发货   哦 哦 明白 了  
__label__4	我家 宝宝 吃 了 这款 米粉 ， 过敏 了 是 怎么回事   为什么 会 出现 过敏   我家 宝贝 吃 了 这款 米粉 ， 嘴巴 周围 都 起 了 很多 红 点点 ， 有点像 过敏 症状   没有 ， 四个 半月 第一次 添加 辅食  
__label__9	为什么 我 跟 别人 买 的 包装 不 一样 ？   和 图片 上 介绍 的 也 不 一致 。   我 怀疑 是 假货 。   包装 包装 太 过于 简陋 。   连 塑料膜 都 没有 。   瓶子 也 是 开 的  
__label__9	湖南 发 什么 快递   湖南 发 什么 快递   湖南 发 什么 快递   湖南 发 什么 快递   除了 圆通 都 可以  
__label__9	这款 裤型 ， 女孩子 可以 穿 吗 ？   我 想 问 一下 这款 裤型 女孩子 可以 穿 吗 ？   好 的 ， 谢谢  
__label__4	您好 ， 我 给 孩子 买 的 两双 凉鞋 号 都 小 了 ， 我 想 换 大 一号 的 ， 需要 怎么办 ？   您好 ， 我 给 孩子 买 的 两双 凉鞋 号 都 小 了 ， 我 想 换 大 一号 的 ， 需要 怎么办 ？   好 的 ， 谢谢  
__label__9	这个 有 什么 效果  
__label__9	18754223789   这个 是 我 的 蜜粉 吧   为什么 他 要 收 10 元 运费 ？   这 样子 …   那 我 赠送 他 的 16 便携 装券 怎么办  
__label__4	你好 ， 退款 好久 能 到 账 。   这么久 啊 ？   不是 原 路 返回 吗   回到 微信 的 嘛   我 还有 一个 问题   18 号 买 10 包 尿不湿 送 的 100 片 尿不湿 ， 送给 别人 的 劵 买 尿不湿 要出 运费 吗   我 看到 要收 10 元 运费  
__label__4	上次 买 的 这个 补水 仪 ， 不 出水 怎么回事   用 啥子 呢   以前 买 的 都 可以   那用 什么   那 现在 不能 喷 怎么办   我 买 了 好多个 ， 都 是 用 的 那个 桶装水 。   前面 直接 不 出 气泡   那 我 马上 试下   两个 ， 用同 一种 水 ，   这个 不 出水   那个 出水 ，   我 这个 不 出水   一样 的 水 ，   桶装 矿泉水   都 是 一批 货 ，   [ yw ]   还是 一样 的   [ ll ]   我换 了 还是 一样 的   没有 反应   [ dk ]   不要 太久 就 可以   怎么 处理 呢 ，   尽快 给 我 个 回复 可以 吗 ？   我 都 帮 朋友 买 了 好多个 ， 就 这个 打开 就 没用   视频 消息   可以 了 吧   尽快 处理 ， 谢谢  
__label__4	你好 ， 我 买 饼铛 有 质量 问题 ， 打 过 电话 来 了 说 要 图片 ， 就 发到 这里 吗 ？   这 是 插 着 电 的 ， 指示 灯不亮   再 打电话 打 13323234339 这个 号码  
__label__4	这个 是 我姐 买 的 大礼包 ， 还有 单 号 。 还有 过 了 图片 。   用 了 两天 涂层 掉 了 。   对 ， 那个 货 ， 我 朋友 的 锅具   退款 了 ？ 399   3102492607890   这个 单 号   给 你 弄 的 懵 逼   朋友 的 锅 ， 重新 拍 了 大礼包 499 那个 ， 已经 拍好 了 ， 这个 单 号 不是 给 你 了 ？ 你 说 到货 ， 就 退款 ？   3102492607890   这样 就 不 影响 会员 权益   我姐 的 大礼包 ， 先不说 ， 先说 朋友 这个   他 昨天 重新 拍 了 499 双 礼包 的 ，   我 也 是 醉 了   这个 oou ， 沈文 姜   17625118262  
__label__9	可以 选 两个 图案 吗   拼团 的 商品 可以 选择 规格 / 颜色 吗   可以 选择 两个 图案 吗   一个 恐龙   图案             一个 雪糕 图案  
__label__12	你好 亲亲 ， 我 信息 填写 错误 刚 取消 订单 了   款 什么 时候 能 到 账 呢   嗯 嗯 是 的 亲亲   好 的 亲亲   大概 多长时间 呢  
__label__9	您好 ！ 那个 送 的 兔头 妈妈 纸尿裤 券 可以 分享 给 蜜粉 自己 下单 吗   谢谢 你 ！  
__label__13	这个 鞋 码数 太小 ， 要 退货 或者 换货   已经 发了 问题 啊   一双 号码 偏小 ， 要 退货 或者 换货   下边 那双   ？ 怎么 反应 这么 慢   关键 想换 大一码 的 ， 这款 也 没有 大一码 的 了   怎么 处理   退货 换 另外 一款 ？   货是 要 我 寄 回去 吗   邮费 应该 你们 出 吧   别的 平台 号码 不 合适 都 是 平台 负责 邮费 啊   是 鞋 的 号码 偏小   在 实体店 买 鞋子 也 是 试 了 合适 才 买 啊   我 在 其他 各大 平台 这种 情况 都 是 商家 负责 运费   要不然 谁 在 网上 买 呢   那 就是 了 ， 这款 鞋 尺码 是 偏 小 一点   我 之前 鞋子 是 22 码穿 上 刚好 ， 所以 才 23.24 码 各 买 了 一双   什么 叫 尺码 选择 错   你 客服 是 这样 解释 的 吗   你 自己 去 京东 ， 淘宝 看看 类似 情况 哪有 要 自己 承担 运费 的   页面 也 没 说 要 自己 出 运费   只 说 可 退货   那 这样 说 我 觉得 尺码 偏小 也 算 质量 问题   什么 时候 给 答复   还是 信任 你们 平台 ， 不要 让 消费者 失望   要不然 真的 以后 不愿 在 这里 买 东西 了  
__label__9	请问 这个 新生儿 能用 吗 ？   那发 的 货 生产日期 是 什么 时候 的   我 看 宣传 图片 上 的 今年 8 月 就 过期 了   不会 就是 今年 八月 到期 的 吧   这个 是 什么 味道 啊  
__label__9	你好 ， 新 蜜粉 下单 领兔头 妈妈 纸尿裤 ， 我 这边 是 有 5 块钱 优惠券 的 是 吧   是 24 小时 内 发放 吗   好 的 ， 谢谢 你   [ xh ]  
__label__4	我 买 的 两条 内衣 大 了  
__label__12	请问 想 退单 怎么 退   我下 了 单 ， 怎么 退单 啊   无法 自助 退货 怎么办   我要 取消   马华灵   四川省 阿坝州 松潘县 进安镇 中江 一村 马季 翘 脚 牛肉   15196213338   橙子 快 跑 全麦 面包  
__label__4	你好 ， 在 吗   有人 在 吗   我 在 店里 买 的 眼镜 ， 你们 给 我 发货 的 时候 地址 没有 写 清楚 ， 到 现在 快递 还 没有 收到   刚 我 问过 快递 了 ， 为什么 显示 派送 ， 但 没有 人 送货 ， 快递 的 人 说 你们 写 地址 没有 写 清楚   收件人 的 地址 只 写 了 一半   但是 我 买 东西 的 时候 ， 地址 都 是 写 清楚 的 。   这 真的 是 我 第一次 遇到 发件人 没 写 清楚 收件人 地址 的 情况 的   好 的 ， 麻烦 你 了  
__label__9	这个 粽子 可以 量 大 采购 吗 ？   100 件 以上 也 这么 下单 吗 ？   没有 优惠 了 吗 ？  
__label__12	亲 ， 还 没 发货 呢   什么 时候 可以 发货  
__label__12	我 买 的 贝拉 米 奶粉 澳洲 的 没收 到 ， 物流 显示 2 天 没 跟 新  
__label__0	请问 平台 招商 怎么弄 ？   不是 ， 有 自己 的 品牌   有 自己 的 品牌 想 入驻 蜜芽   如果 甜 品类 的 也 是 一样 发送 邮箱 吗  
__label__4	我 之前 买 了 四盒 益生菌 pre 段 的   宝宝 吃 了 两盒 口感 和 以前 的 一样 打开 第三 盒 就 不 一样 了   这 一盒 甜   以前 的 都 没 这么 甜   为什么 甜度 会 有 变化   还 在 不 在   请 回答 我 的 问题   我 一起 买 的 四盒   不是 分开 买 的   我家 孩子 都 买 过 好 几次 了   就 这 一盒 甜   还有 一盒 没 开   之前 的 批次 也 没 出现 甜 的   反馈 是 什么 意思 呢   希望 给 我 一个 满意 的 答复   没有 其他 问题 了  
__label__4	我 前面 买 的 Dha 孕妇 的 ， 到货 了   以前 买 的 Dha 跟 我 这次 买 的 怎么 有点 不 一样 ？   这次 买 的 ， 发货地 是 广州   味道 特别 腥   以前 一直 在 吃 ， 没有 这样 的 味道 ， 这次 买 的 有 腥味  
__label__9	这 款 音箱 可以 插 内存卡 吗 ？   是 充电式 的 吧 ？   看不到 调节 音量 的 按键   这个 音箱 本身 调节 不了 ？   好 的 ， 谢谢   没有 了 ， 谢谢   这 款 音箱 可以 用 内存卡 吗 ？   只是 外放 对 吗  
__label__9	空调管 安装 吗   买 空调管 安装 吗 亲  
__label__4	你好 ， 发错 的 尿不湿 我 已经 退回来 了 ， 我 把 快递 单号 和 运费 发给你   何莎 ， 支付宝 账号 15928093036   好 的 ， 谢谢 ， 也 请 尽快 帮 我 把 退换 的 尿不湿 发过来   这次 不要 再 发错 了 哈 [ tx ]   好 的 ， 谢谢  
__label__12	什么 时候 到 新疆   7700120630247   “ 新疆地区 治安 管制 ” 发货 影响   帮 我查 一下 我发 跟 你 的 订单号   什么 时候 到 新疆  
__label__4	你好 ， 请问 买 这个 没有 充电器 吗   你好 ， 请问 这个 没有 配 充电器 吗   手机 充电器 没有 这种 圆形 的 啊   我要 怎么 充 ？   充电 的 不配 充电器 吗   不配 的话 起码 来 一个 通用 的 啊  
__label__1	我 以经 下单 了 399 怎么 说 我 未付 成功 了   13971081566   我 买 的 是 护肤品   是 滴 付款 了   刚才 又 说 提示 付款 未 成功 哎 ！   付款 成功 了 吧   没接 图 了 [ Facepalm ]  
__label__9	被 芯 是 什么 材质   额 ...   我 意思 是 丝绵 的 吗   什么样 的 丝绵 呢   面料 怎么 不是 棉 的 呀   是 凉感 的 吗   会 不会 起球   为什么 其他 地方 搜 不到 你们 这个 牌子 的 这款 夏凉 被   而且 都 没有 购买 记录   我 感觉 你 回答 的 都 不 对题 ， 我 问会 不会 起球 ， 是 凉感 的 吗   你 发给 我 这些 我 也 看不懂 啊   质检 报告 也 都 看不清楚 的   玻 尿酸 含量 多少   被子 上 有没有 品牌 的 logo   嗯 嗯 ， 好 的   质检 报告 可以 发下 吗   详情页 看不清楚   什么 意思 ？   别的 品牌 ？   一般 商品 不 都 要 有 水洗 唛 吗 ，   上面 没有 品牌 logo 吗   额 ...   就算 是 买个 地摊货 也 要 有 商品 水洗 唛 呀   怎么 可能 没有   水洗 唛 上 就 没有 品牌 标志 嘛   就 像 这样   玻 尿酸 含量 呢   质检 报告 上 有 吗   怎么 提供   我先 下单 不 付款 ？   然后 就 可以 给 我 提供 质检 报告 了 吗   晚上 抬手 不会 亮屏 吗   订单号 ： 1905061930640638  
__label__4	我 女 吃 了 a2 为什么 吐 了   3 个 多月 大   听说 a2 好 直接 买 的 a2   什么 叫 转奶  
__label__9	亲   我 买 的 尿不湿 什么 时候 发货 啊   我 朋友 等 着 要 用 哦   试用装   用 好 了 让 她 开 会员 的   现在 是 缺货 吗 ？   链接 都 不见 了   送 的 优惠券 一个 型号 只能 下 10 片 吗   S 和 NB   都 没 见到 呢   那 不是 很多 优惠券 没法用 啊   可以 送给 自己 的 蜜粉 是 吧 ？   那 可以 让 蜜粉 帮忙 下单 ？   什么 时候 可以 发货 ？   大概 需要 几天 ？   3 天内 可以 发 吗   我怕 到时候   不 在家   去 其他 地方 就 收不到  
__label__12	那 应该 选择 哪个   选择 哪个 才 是 整提   我们 买 了 200 包   不管怎么 拍 都 不是 整提 的 ， 还是 拍 的 方法 有误   好 的 ， 谢谢   还 麻烦 你 帮 我 查个 快递   7700122105050   蜜粉 已经 等 着急 了   都 已经 好多天 了 还 没到   现在 已经 多久 了   今天 23 了   帮忙 催下 吧 ， 谢谢   怎么 查验 真伪   好 的 ， 谢谢  
__label__4	你好 ， 我 买 的 鞋子 属于 质量 问题 ， 已 认证 退货 ， 可 运费 怎 没 退回来 呢   运费 是 10 元 ， 我 没有 支付宝 ， 转微信 可不可以 ？   好 的 ， 谢谢  
__label__9	办 浦发 信用卡 ， 有没有 年卡 费用 的   有没有 最低 消费 的   有 固定 消费 码   怎么 咨询 的   那个 号码  
__label__9	这个 穿上去 它会 掉下来 吗 ？   是 个 穿 真的 会 收缩 吗 ？   116 斤 穿 什么 码   1 米 58   那 这 就 不是 这样 吧 ， 较大 了 嘛 。   我 还 想 买 m 码 了 。   我 的 体重 是 118 斤 哦   推荐 我 买 这么 大 这么 大 买回来 穿 又 不 合适 吧 ？     这个 嘛 ， 说 是 ， 是 衣服 的 码 ？ 还是 什么 的 码数 ？   是 衣服 的 码数 的话 ， 我 现在 穿 的 衣服 是 m 码 。 你 建议 我 买 加大 码   如果 我 买回来 又 要 退货 ， 那 不是 麻烦 了 。   没有 啊 我 怎么 测 ？   你 发 的 这个 图片 ， 我 在 那里 怎么 没有 看到 ？   我 买 L 码 我 都 不怕 。 又 要 退 。 你 还 建议 让 我 买 ， 加大 加大 。   我 就是说 我 平常 穿 裤子 都 是 M 吗 ？   我 买 L 码 我 都 怕 。 又 要 退 。 你 还 建议 让 我 买 ， 加大 加大 。   我 买 L 码 我 都 怕 大 。 又 要 退 。 你 还 建议 让 我 买 ， 加大 加大 。   我 没有 东西 测 怎么 测 ？   我 都 说 了 ， 我 是 无语 了 。   我 说 我 平常 穿衣服 都 是 M 码 了 ？   算了       想 买       给 你 说 我 都 烦 了   我 知道 啊 ， 我 就是 怕麻烦 退货 ， 所以 就 问问 你 。 你 叫 我 拿 东西 测 我 都 没有 东西 却 怎么 测 啊   我 都 没有 你 说 说 那个 测 东西 的 作文 怎么 做 啊 ？   我 都 没有 你 说 说 那个 测 东西 的 怎么 测 啊  
__label__9	， o 为什么 不能 选 地址   所在区域 不能 选择   我 的 地址 没有 办法 添加   还是 不行  
__label__4	还 不到 3 岁 买 100 码大 了 ？   换货 要 自己 出 油费 啊   还 不到 3 岁 买 100 码大 了 ？   码数 包 运费 ？   退换货 运费 谁 承担 ？   退 货运费 什么 时候 返还   包邮 政策   退 货运费 什么 时候 返还   不到 3 买 哪个 码   如何 测量 内衣 尺寸   不到 3 周买 哪个 码   不到 3 周买 哪个 码   我 买 100 码   不到 90cm   但愿 不 大  
__label__9	85cm  
__label__4	视频 消息   视频 消息   视频 消息   要求 退 礼包 。   请 你 看 一下 昨天 的 记录 。  
__label__4	你们 这个 价格 怎么 变 了   之前 买 的 85   价格 不 说 了 ， 你们 这个 沐浴露 什么 味道 啊 ， 臭臭 的 。 好大 一股 酒精 味   说 是 无 香型 的   今天 用 了 才 知道   好大 酒精 味   我要 退 了   味道 像是 臭 的   [ yw ]   能 退 ， 我 退 了  
__label__12	您好 ， 就是 我 想 办理 退货 ， 现在 这个 东西 不 在 我 的 手里 ， 我 怎么 办理 ， 在 快递 手里   因为 跟 这个 快递 发生 了 一些 不 愉快 的 事情 ， 所以 这个 快递 我 不 想要 了   在 快递 公司 手里   是 这个 吧   这个 快递 不是 我 想 退 的 ， 是 快递 公司 不 给 我 送 这个 快递   是 这样 的 ， 我们 这边 是 自提 的 ， 发短信 自提 ， 但是 快递 公司 到 现在 也 没 给 我 发自 提 短信 ， 我 看着 物流 的 信息 已到 ， 所以 我 昨天 去取 了 ， 但是 这个 圆通 快递 公司 就 非得 要 这个 自提 短信 才能 拿 快递 ， 没 这 短信 就 不能 拿 ， 后来 我 就 打 了 投诉 电话 ， 是 给 我 反馈 了 ， 就 说 让 我 再 去 拿 一趟 ， 我 说 我 不 拿 ， 我 不能 白跑一趟 ， 没 发短信 是 你们 的 过失 ， 我 自己 拿 去 了 ， 还 不 给 我 ， 我 的 要求 就是 给 我 送 过去 ， 但是 他们 现在 既 不 给 我 送 ， 也 不 给 我 退 ， 我 买 尿不湿 是 急用 ， 我 也 不能 这么 等 着 ， 所以 这 快递 我 就 不 想要 了  
__label__4	我要 的 白色   你 给我发 的 红色   [ fn ]   我 刚刚 看才 发现 我 拍 的 白色   你 发 的 红色 …   就是 觉得 太 粗心 了   还有 线头 真的 好多   我 都 洗 了 ， 刚刚 才 看到 我 拍 的 白色  
__label__9	亲   在 吗 ？   亲   在 吗 ？   亲   在 吗 ？   请 你 帮 我 看看 我 的 快递 是不是 停留 在 昆明 了 吗 ？   好 的   谢谢   [ xh ]  
__label__12	防晒 衣要 个 120 和 130   防晒 衣要 120 和 130   我 拍 的 110 . 可以 改成 120  
__label__10	1905231955362834     顾客 要 退款   麻烦 申请 一下  
__label__9	亲 ， 我 提 现时 进入 工众 号 找 不到 端口 ， 请 指教   亲 ， 我 提 现时 进入 工众 号 找 不到 端口 ， 请 指教   我 已经 到 了 这 一步   点 左下角 8 个 小点 没 反应   输入 提 现金额 吗   我 的 邀请 码 我 没 印象 啊   码 发送至 公众 号 中 即可 一 ， 您 的 邀请 码为 1558600548682   发了 多次 还是 说 验证码 已过期   重新 获取 还是 那个 数   我 只发 了 数字 的   oonGeuNIGB5wV _ 9vUqHCiSLZCEGo  
__label__4	订单 编号 ： 1905151942371302   这个 订单 的 邮费 没有 退 给 我   15182899952     唐浪  
__label__4	收到 的 榴莲 打开 竟然 是 这样 的   1905151943505567   可以 的 ， 估计 是 在 路上 太 多天 闷坏 了  
__label__9	我 身高 167 体重 60kg   我 身高 167 体重 60kg   我 腿 粗点   穿 多大号 ，   会 不会 肥   这款 是 宽松 好看 ， 还是 有点 腰身 好看  
__label__4	订单 编号 ： 1904131887101054   怎么 辨别 真伪   麻烦 提供  
__label__9	我 买 了 这块 手表   刚回来 好像 听 不到 秒针 的 声音 ， 可 今天 偶尔 发现 秒针 的 声音 好像 还 挺 大 的 呢   正常 ， 就是 秒针 走 的 声音 有点 大   意思 是 正常 的 对 吧   是 每个 表都 是 这样 的 吗  
__label__1	你好 ， 我想 问下 我 的 收益 什么 时候 可以 变成 可提 收益   你好 ， 我想 问下 我 的 收益 什么 时候 可以 变成 可提 收益   你好 ， 我想 问下 我 的 收益 什么 时候 可以 变成 可提 收益   好 的 谢谢  
__label__9	商品编号 ： 2424037   这个 要 在 哪里 查 真假   商品 是否 正品   为什么 商品 这么 便宜   同款 商品 为什么 价格 不 一样   商品编号 ： 2424037   这个 要 在 哪里 查 真假  
__label__4	这 条 裤子 还有 更小码 的 嘛 ， 我 女儿 穿 起来 太 大了些   可以 退货 吗 ？  
__label__4	退货 退款 的 钱 快 一个月 了 为什么 还 没 退还 回来   退货 的 钱 什么 时候 还 回   都 快 一个月 了   那 我 去 看看  
__label__4	可以 换货 不   收货人 电话 13638806285   我 想 换成 S 号 ，   退货 要 付 运费 不   不是 30 天 放心 退货 吗  
__label__12	【 蜜芽 】 亲爱 的 蜜粉 ， 您 的 蜜芽 订单 ： 1905081932519942 ， 物流 问题 ， 已有 处理结果 ， 致电 您 未 接通 ， 我们 会 再次 与 您 联系 ， 如 有 不便 请 您 联系 蜜芽 在线 客服 ， 告知 方便 沟通 的 时间 ， 感谢您 的 支持 。   请问 这个 问题 处理 的 怎么样 了  
__label__4	我 买 的 泡泡 机 ， 不会 出 泡泡   泡泡 液 装满 了   视频 消息   视频 消息   网络 不好   就是 按住 才 会 有 音乐   但是 不会 出 泡泡  
__label__12	订单号 ： 1905231955061973   取消 订单  
__label__4	这 款 牛奶 我们 家 宝宝 喝 了 怎么 总是 吐奶 呢 ？   我们 家 宝宝 是不是 不 适合 这 款 牛奶 ？   喝 了 吐奶   嗯 嗯 是 的   才 打开 一桶       很   对 着 喝 两次   都 吐 了   没有 第一次 买 这个 品牌 的   有 啊 都 是 对 着 喝   好 我 在 试试  
__label__12	1905171945440263 订单号   1905171945440263 订单号   耳机 换货 后 寄给 我   要是 新 的 耳机 哦   之前 我 把 耳机 寄给 你们 技术 部门 检测   你们 现在 寄回 的 是 检修 后 的 耳机 还是 换 的 新 的 未 开包 的 产品 呢 ？   你 确定 ？   嗯 ， 希望 是 全新 的   还有 我 寄回 的 邮费 12 元 ， 什么 时候 退 给 我 呢   寄过去 的 邮费   15607168120   蒋 真真   不是 退款 ， 是 把 邮费 补给 我   我 是 换货 不是 退款   我 为 您 反馈 商家 核实 ， 后续 商家 回电 您   什么 时候 能 知道   核实 结果   你们 能否 让 他们 寄回 的 ， 是 换 的 未 开包 的 新品 ， 而 不是 寄过去 的 修好 的 耳机   什么 结果 ？  
__label__9	这 款 防晒 衣是 什么 材质  
__label__12	请 帮 把 这 一份 粽子 和 鸭蛋 取消 下 订单   我 另外 买 一份 大 的   啊 ， 还 可能 会 不 成功 吗   那 我 不 知道 该不该 先买 别的   明天 怕 没 活动 了  
__label__4	我 买 的 产品 怎么 服用   我 买 的 产品 怎么 服用   我 看 了 ， 每天 一粒 ， 是 用水 吞服 嚒 ？   这个 太 大 ， 孩子 吞 不下  
__label__9	已经 有人 买 成功 了   看下 我 聊天记录  
__label__9	在 客服 向 你们 反应 一个 问题 ， 你们 物流 方面 的 。   物流 责任人 可 联系 吗 ？   向 你们 物流 负责 的 人 反应 件 事 。   你告 之 一个 物流 负责人 的 电话 吗 ？   我 4 月 中下旬 购货 ， 一直 未 接到 收货 通知 ， 这个 事 怎么 处理 ？   请 人工 电话 沟通 行 吗 ？   你 发 这 是 什么 意思 ？   要求 人工 通话 ， 你 听不懂 迈 ？   我 4 月 中下旬 订单 ， 未 收到 货 。   电话 沟通 行 吗 ？  
__label__4	桃 夫子 里面 有 几种   是 我 买 的 订单 里 的   里面 有 几种   里面 显示 有 几种 东西   可是 我 收到 里面 只有 两种   没有 白色 的  
__label__9	秋 梨膏 多大 小孩 可以 喝   28.9  
__label__12	麻烦 问下 拼团 成功 显示 已 发货 的 订单 怎么 取消   取消 今天 发货 的 那个   下面 一个   哦 哦 ， 麻烦 了  
__label__12	帮 我 重新 发货   没有 接到 电话   又 退回去 了 ， 帮 我 重新 发货  
__label__4	上次 我 给 你们 说 了 我 这个 衣服 买回来 背带 是 反 的   这个 是 反 的   我 知道 呀   有 一根 方向 不 对   你 问 她 怎么 处理  
__label__9	这次 的 粽子 麻烦 包装 一定 要 打 好   还有 ， 确定 可以 开发票 吧 ？   专用发票 ？   可以 开专票 吗 ？   ？ ？ 签收 后 在 沟通 ？   签收 了 估计 什么 都 开 不成 ， 为什么 现在 不能 确定   你们 不能 和 商家 联系 吗 ？ 或者 你 给 我 ， 我 去 联系 也 行   哦 ， 好 吧  
__label__1	下午 蜜粉 领 的 尿不湿 试用装 券 ， 怎么 退回 了 ， 而且 退回 的 也 不能 用   客服 在 吗   下午 蜜粉 领的券 购买 试用装 呢 ， 怎么 退回 了 ， 退回 我 看 也 不能 用 啊   在 已 退回   为什么 下午 3 点 45 分享 的 会 退回 呢  
__label__5	为啥 以前 买 的 兔头 妈妈 甄选 纸尿裤 没有 这个 乳胶 味道  
__label__9	亲 ， 你好 ， 我们 蜜芽 有 这个 吗 ？   好 的 ， 谢谢   会 有 的 吗 ？  
__label__5	他 拆开 了   是 或 不是 的 结果 是 怎么样  
